"","id_spotify","score","title_rs","title_sp","artist_rs","artist_sp"
"560",2119,0.395348837209302,"What's Going On","Daybreak","Marvin Gaye","['Marvin Gaye']"
"561",2119,0.363636363636364,"Lets Get It On","Daybreak","Marvin Gaye","['Marvin Gaye']"
"562",2119,0.333333333333333,"Sexual Healing","Daybreak","Marvin Gaye","['Marvin Gaye']"
"563",2125,0.375,"Sexual Healing","Doing My Thing","Marvin Gaye","['Marvin Gaye']"
"564",2125,0.346938775510204,"What's Going On","Doing My Thing","Marvin Gaye","['Marvin Gaye']"
"565",2125,0.32,"Lets Get It On","Doing My Thing","Marvin Gaye","['Marvin Gaye']"
"566",2131,0.636363636363636,"Gloria","Gloria","Them","['Them']"
"567",2134,0.377777777777778,"Schools Out","Dead Babies","Alice Cooper","['Alice Cooper']"
"568",2134,0.409090909090909,"Im Eighteen","Dead Babies","Alice Cooper","['Alice Cooper']"
"569",2157,0.365384615384615,"Beat It","You've Got A Friend","Michael Jackson","['Michael Jackson']"
"570",2157,0.339285714285714,"Billie Jean","You've Got A Friend","Michael Jackson","['Michael Jackson']"
"571",2157,0.339285714285714,"Billie Jean","You've Got A Friend","Michael Jackson","['Michael Jackson']"
"572",2161,0.925925925925926,"You Are the Sunshine of My Life","You Are The Sunshine Of My Life","Stevie Wonder","['Stevie Wonder']"
"573",2169,0.325581395348837,"Thirteen","Watch The Sunrise","Big Star","['Big Star']"
"574",2175,0.450980392156863,"Miss You","Turd On The Run","The Rolling Stones","['The Rolling Stones']"
"575",2175,0.379310344827586,"Paint it Black","Turd On The Run","The Rolling Stones","['The Rolling Stones']"
"576",2175,0.333333333333333,"(I Can't Get No) Satisfaction'","Turd On The Run","The Rolling Stones","['The Rolling Stones']"
"577",2175,0.370967741935484,"Street Fighting Man","Turd On The Run","The Rolling Stones","['The Rolling Stones']"
"578",2175,0.433962264150943,"Wild Horses","Turd On The Run","The Rolling Stones","['The Rolling Stones']"
"579",2175,0.385964912280702,"Gimme Shelter","Turd On The Run","The Rolling Stones","['The Rolling Stones']"
"580",2175,0.421052631578947,"Beast of Burden","Turd On The Run","The Rolling Stones","['The Rolling Stones']"
"581",2175,0.333333333333333,"Sympathy for the Devil","Turd On The Run","The Rolling Stones","['The Rolling Stones']"
"582",2175,0.425925925925926,"Brown Sugar","Turd On The Run","The Rolling Stones","['The Rolling Stones']"
"583",2175,0.392857142857143,"Ruby Tuesday","Turd On The Run","The Rolling Stones","['The Rolling Stones']"
"584",2177,0.313725490196078,"What's Going On","""T"" Plays It Cool","Marvin Gaye","['Marvin Gaye']"
"585",2177,0.313725490196078,"Lets Get It On","""T"" Plays It Cool","Marvin Gaye","['Marvin Gaye']"
"586",2179,0.461538461538462,"Brown Sugar","Soul Survivor","The Rolling Stones","['The Rolling Stones']"
"587",2179,0.354838709677419,"Street Fighting Man","Soul Survivor","The Rolling Stones","['The Rolling Stones']"
"588",2179,0.46,"Miss You","Soul Survivor","The Rolling Stones","['The Rolling Stones']"
"589",2179,0.442307692307692,"Wild Horses","Soul Survivor","The Rolling Stones","['The Rolling Stones']"
"590",2179,0.418181818181818,"Gimme Shelter","Soul Survivor","The Rolling Stones","['The Rolling Stones']"
"591",2179,0.403508771929825,"Beast of Burden","Soul Survivor","The Rolling Stones","['The Rolling Stones']"
"592",2179,0.385964912280702,"Paint it Black","Soul Survivor","The Rolling Stones","['The Rolling Stones']"
"593",2179,0.4,"Ruby Tuesday","Soul Survivor","The Rolling Stones","['The Rolling Stones']"
"594",2179,0.338461538461538,"Sympathy for the Devil","Soul Survivor","The Rolling Stones","['The Rolling Stones']"
"595",2180,0.35,"Thirteen","The India Song","Big Star","['Big Star']"
"596",2183,0.885714285714286,"Superstition","Superstition","Stevie Wonder","['Stevie Wonder']"
"597",2183,0.885714285714286,"Superstition","Superstition","Stevie Wonder","['Stevie Wonder']"
"598",2183,0.36734693877551,"Higher Ground","Superstition","Stevie Wonder","['Stevie Wonder']"
"599",2190,0.372549019607843,"Respect","Precious Memories","Aretha Franklin","['Aretha Franklin']"
"600",2190,0.350877192982456,"Chain of Fools","Precious Memories","Aretha Franklin","['Aretha Franklin']"
"601",2196,0.333333333333333,"Thirteen","My Life Is Right","Big Star","['Big Star']"
"602",2203,0.314814814814815,"Baby Love","Automatically Sunshine","The Supremes","['The Supremes']"
"603",2207,0.377358490566038,"(Dont Fear) the Reaper","Screams","Blue Öyster Cult","['Blue Öyster Cult']"
"604",2212,0.348484848484849,"Brown Sugar","Pass The Wine (Sophia Loren)","The Rolling Stones","['The Rolling Stones']"
"605",2212,0.314285714285714,"Paint it Black","Pass The Wine (Sophia Loren)","The Rolling Stones","['The Rolling Stones']"
"606",2212,0.367647058823529,"Beast of Burden","Pass The Wine (Sophia Loren)","The Rolling Stones","['The Rolling Stones']"
"607",2212,0.323529411764706,"Ruby Tuesday","Pass The Wine (Sophia Loren)","The Rolling Stones","['The Rolling Stones']"
"608",2212,0.353846153846154,"Wild Horses","Pass The Wine (Sophia Loren)","The Rolling Stones","['The Rolling Stones']"
"609",2212,0.310810810810811,"Street Fighting Man","Pass The Wine (Sophia Loren)","The Rolling Stones","['The Rolling Stones']"
"610",2212,0.318840579710145,"Gimme Shelter","Pass The Wine (Sophia Loren)","The Rolling Stones","['The Rolling Stones']"
"611",2212,0.365079365079365,"Miss You","Pass The Wine (Sophia Loren)","The Rolling Stones","['The Rolling Stones']"
"612",2215,0.348484848484849,"Wild Horses","I Just Want To See His Face","The Rolling Stones","['The Rolling Stones']"
"613",2215,0.309859154929577,"Paint it Black","I Just Want To See His Face","The Rolling Stones","['The Rolling Stones']"
"614",2215,0.359375,"Miss You","I Just Want To See His Face","The Rolling Stones","['The Rolling Stones']"
"615",2215,0.318840579710145,"Ruby Tuesday","I Just Want To See His Face","The Rolling Stones","['The Rolling Stones']"
"616",2215,0.314285714285714,"Gimme Shelter","I Just Want To See His Face","The Rolling Stones","['The Rolling Stones']"
"617",2215,0.323943661971831,"Beast of Burden","I Just Want To See His Face","The Rolling Stones","['The Rolling Stones']"
"618",2215,0.343283582089552,"Brown Sugar","I Just Want To See His Face","The Rolling Stones","['The Rolling Stones']"
"619",2216,0.366666666666667,"Ruby Tuesday","Stop Breaking Down","The Rolling Stones","['The Rolling Stones']"
"620",2216,0.314285714285714,"Sympathy for the Devil","Stop Breaking Down","The Rolling Stones","['The Rolling Stones']"
"621",2216,0.354838709677419,"Paint it Black","Stop Breaking Down","The Rolling Stones","['The Rolling Stones']"
"622",2216,0.348484848484849,"Street Fighting Man","Stop Breaking Down","The Rolling Stones","['The Rolling Stones']"
"623",2216,0.39344262295082,"Beast of Burden","Stop Breaking Down","The Rolling Stones","['The Rolling Stones']"
"624",2216,0.360655737704918,"Gimme Shelter","Stop Breaking Down","The Rolling Stones","['The Rolling Stones']"
"625",2216,0.315068493150685,"(I Can't Get No) Satisfaction'","Stop Breaking Down","The Rolling Stones","['The Rolling Stones']"
"626",2216,0.396551724137931,"Brown Sugar","Stop Breaking Down","The Rolling Stones","['The Rolling Stones']"
"627",2216,0.418181818181818,"Miss You","Stop Breaking Down","The Rolling Stones","['The Rolling Stones']"
"628",2216,0.403508771929825,"Wild Horses","Stop Breaking Down","The Rolling Stones","['The Rolling Stones']"
"629",2221,0.316666666666667,"Help Me","Cold Blue Steel and Sweet Fire","Joni Mitchell","['Joni Mitchell']"
"630",2234,0.372549019607843,"Chain of Fools","Wholy Holy","Aretha Franklin","['Aretha Franklin']"
"631",2234,0.311475409836066,"Do Right Woman — Do Right Man","Wholy Holy","Aretha Franklin","['Aretha Franklin']"
"632",2234,0.431818181818182,"Respect","Wholy Holy","Aretha Franklin","['Aretha Franklin']"
"633",2235,0.333333333333333,"Higher Ground","Sweet Little Girl","Stevie Wonder","['Stevie Wonder']"
"634",2235,0.365384615384615,"Superstition","Sweet Little Girl","Stevie Wonder","['Stevie Wonder']"
"635",2235,0.365384615384615,"Superstition","Sweet Little Girl","Stevie Wonder","['Stevie Wonder']"
"636",2237,0.384615384615385,"Ring of Fire","Oney","Johnny Cash","['Johnny Cash']"
"637",2237,0.326086956521739,"Folsom Prison Blues","Oney","Johnny Cash","['Johnny Cash']"
"638",2237,0.357142857142857,"I Walk the Line","Oney","Johnny Cash","['Johnny Cash']"
"639",2237,0.384615384615385,"Ring of Fire","Oney","Johnny Cash","['Johnny Cash']"
"640",2238,0.346938775510204,"Schools Out","I Love the Dead","Alice Cooper","['Alice Cooper']"
"641",2238,0.346938775510204,"Im Eighteen","I Love the Dead","Alice Cooper","['Alice Cooper']"
"642",2242,0.396825396825397,"Cant Help Falling in Love","Can't Help Falling in Love","Elvis Presley","['Bob Dylan']"
"643",2244,0.311688311688312,"That Lady (Part 1 and 2)","Don't Let Me Be Lonely Tonight","The Isley Brothers","['The Isley Brothers']"
"644",2244,0.301369863013699,"Its Your Thing","Don't Let Me Be Lonely Tonight","The Isley Brothers","['The Isley Brothers']"
"645",2246,0.380952380952381,"Piano Man","Ain't No Crime","Billy Joel","['Billy Joel']"
"646",2255,0.3125,"Stand!","Let Me Have It All","Sly and the Family Stone","['Sly & The Family Stone']"
"647",2260,0.416666666666667,"That Lady (Part 1 and 2)","That Lady, Pt. 1 - Single Version","The Isley Brothers","['The Isley Brothers']"
"648",2261,0.301587301587302,"Free Bird","Gimme Three Steps - Demo Version","Lynyrd Skynyrd","['Lynyrd Skynyrd']"
"649",2263,0.478260869565217,"Killing Me Softly With His Song","Killing Me Softly With His Song","Roberta Flack","['Anne Murray']"
"650",2279,0.375,"Weve Only Just Begun","We've Only Just Begun","Carpenters","[""O'Donel Levy""]"
"651",2281,0.326086956521739,"Rocket Man","Texan Love Song","Elton John","['Elton John']"
"652",2281,0.30188679245283,"Candle in the Wind","Texan Love Song","Elton John","['Elton John']"
"653",2281,0.319148936170213,"Tiny Dancer","Texan Love Song","Elton John","['Elton John']"
"654",2284,0.326086956521739,"Sweet Little Sixteen","Bio","Chuck Berry","['Chuck Berry']"
"655",2284,0.306122448979592,"Brown Eyed Handsome Man","Bio","Chuck Berry","['Chuck Berry']"
"656",2284,0.333333333333333,"Roll Over Beethoven","Bio","Chuck Berry","['Chuck Berry']"
"657",2284,0.416666666666667,"Maybellene","Bio","Chuck Berry","['Chuck Berry']"
"658",2284,0.333333333333333,"Roll Over Beethoven","Bio","Chuck Berry","['Chuck Berry']"
"659",2284,0.375,"Johnny B. Goode","Bio","Chuck Berry","['Chuck Berry']"
"660",2314,0.363636363636364,"Piano Man","Travelin' Prayer","Billy Joel","['Billy Joel']"
"661",2321,0.333333333333333,"Killing Me Softly With His Song","Killing Me Softly with Her Song","Roberta Flack","['Johnny Mathis']"
"662",2324,0.310810810810811,"Wild Horses","Can You Hear The Music - Remastered","The Rolling Stones","['The Rolling Stones']"
"663",2324,0.306666666666667,"Brown Sugar","Can You Hear The Music - Remastered","The Rolling Stones","['The Rolling Stones']"
"664",2324,0.319444444444444,"Miss You","Can You Hear The Music - Remastered","The Rolling Stones","['The Rolling Stones']"
"665",2327,0.333333333333333,"(Dont Fear) the Reaper","The Red & the Black","Blue Öyster Cult","['Blue Öyster Cult']"
"666",2334,0.38,"Billie Jean","Music And Me","Michael Jackson","['Michael Jackson']"
"667",2334,0.41304347826087,"Beat It","Music And Me","Michael Jackson","['Michael Jackson']"
"668",2334,0.38,"Billie Jean","Music And Me","Michael Jackson","['Michael Jackson']"
"669",2337,0.301369863013699,"Paint it Black","Fingerprint File - Remastered","The Rolling Stones","['The Rolling Stones']"
"670",2337,0.333333333333333,"Brown Sugar","Fingerprint File - Remastered","The Rolling Stones","['The Rolling Stones']"
"671",2337,0.309859154929577,"Ruby Tuesday","Fingerprint File - Remastered","The Rolling Stones","['The Rolling Stones']"
"672",2337,0.348484848484849,"Miss You","Fingerprint File - Remastered","The Rolling Stones","['The Rolling Stones']"
"673",2337,0.305555555555556,"Gimme Shelter","Fingerprint File - Remastered","The Rolling Stones","['The Rolling Stones']"
"674",2337,0.315068493150685,"Beast of Burden","Fingerprint File - Remastered","The Rolling Stones","['The Rolling Stones']"
"675",2337,0.338235294117647,"Wild Horses","Fingerprint File - Remastered","The Rolling Stones","['The Rolling Stones']"
"676",2358,0.309090909090909,"Moondance","Who Was That Masked Man","Van Morrison","['Van Morrison']"
"677",2373,0.325,"Desolation Row","Hazel","Bob Dylan","['Bob Dylan']"
"678",2373,0.315789473684211,"Mississippi","Hazel","Bob Dylan","['Bob Dylan']"
"679",2373,0.325581395348837,"Tangled Up in Blue","Hazel","Bob Dylan","['Bob Dylan']"
"680",2373,0.325581395348837,"Tangled Up in Blue","Hazel","Bob Dylan","['Bob Dylan']"
"681",2373,0.30952380952381,"Just Like a Woman","Hazel","Bob Dylan","['Bob Dylan']"
"682",2377,0.327272727272727,"In My Room","You're So Good To Me","The Beach Boys","['The Beach Boys']"
"683",2377,0.365384615384615,"Caroline","You're So Good To Me","The Beach Boys","['The Beach Boys']"
"684",2377,0.315789473684211,"Sloop John B","You're So Good To Me","The Beach Boys","['The Beach Boys']"
"685",2377,0.305084745762712,"God Only Knows","You're So Good To Me","The Beach Boys","['The Beach Boys']"
"686",2382,0.395348837209302,"Moondance","Comfort You","Van Morrison","['Van Morrison']"
"687",2382,0.346938775510204,"Into the Mystic","Comfort You","Van Morrison","['Van Morrison']"
"688",2388,0.303030303030303,"Stand!","Can't Strain My Brain","Sly and the Family Stone","['Sly & The Family Stone']"
"689",2391,0.383333333333333,"Wild Horses","Ain't Too Proud To Beg","The Rolling Stones","['The Rolling Stones']"
"690",2391,0.377049180327869,"Brown Sugar","Ain't Too Proud To Beg","The Rolling Stones","['The Rolling Stones']"
"691",2391,0.314285714285714,"Street Fighting Man","Ain't Too Proud To Beg","The Rolling Stones","['The Rolling Stones']"
"692",2391,0.338461538461538,"Paint it Black","Ain't Too Proud To Beg","The Rolling Stones","['The Rolling Stones']"
"693",2391,0.349206349206349,"Ruby Tuesday","Ain't Too Proud To Beg","The Rolling Stones","['The Rolling Stones']"
"694",2391,0.396551724137931,"Miss You","Ain't Too Proud To Beg","The Rolling Stones","['The Rolling Stones']"
"695",2391,0.353846153846154,"Beast of Burden","Ain't Too Proud To Beg","The Rolling Stones","['The Rolling Stones']"
"696",2391,0.34375,"Gimme Shelter","Ain't Too Proud To Beg","The Rolling Stones","['The Rolling Stones']"
"697",2391,0.301369863013699,"Sympathy for the Devil","Ain't Too Proud To Beg","The Rolling Stones","['The Rolling Stones']"
"698",2397,0.357142857142857,"Tangled Up in Blue","Dirge","Bob Dylan","['Bob Dylan']"
"699",2397,0.30952380952381,"Just Like a Woman","Dirge","Bob Dylan","['Bob Dylan']"
"700",2397,0.315789473684211,"Mississippi","Dirge","Bob Dylan","['Bob Dylan']"
"701",2397,0.357142857142857,"Tangled Up in Blue","Dirge","Bob Dylan","['Bob Dylan']"
"702",2397,0.325,"Desolation Row","Dirge","Bob Dylan","['Bob Dylan']"
"703",2397,0.311111111111111,"Like a Rolling Stone","Dirge","Bob Dylan","['Bob Dylan']"
"704",2402,0.326086956521739,"Peggy Sue","True Love Ways","Buddy Holly","['Buddy Holly']"
"705",2424,0.333333333333333,"Aint No Sunshine","Railroad Man","Bill Withers","['Bill Withers']"
"706",2424,0.377777777777778,"Lean on Me","Railroad Man","Bill Withers","['Bill Withers']"
"707",2430,0.357142857142857,"Piano Man","Weekend Song","Billy Joel","['Billy Joel']"
"708",2477,0.311475409836066,"Blue Eyes Crying in the Rain","Blue Skies","Willie Nelson","['Willie Nelson']"
"709",2478,0.316666666666667,"Blue Eyes Crying in the Rain","All of Me","Willie Nelson","['Willie Nelson']"
"710",2507,0.302325581395349,"No Woman, No Cry","No Woman, No Cry - Live At The Lyceum, London/July 17,1975","Bob Marley","['Bob Marley & The Wailers']"
"711",2508,0.363636363636364,"Whipping Post","Can't Lose What You Never Had","The Allman Brothers Band","['The Allman Brothers Band']"
"712",2509,0.309090909090909,"Fire and Rain","Gorilla - 2019 Remaster","James Taylor","['James Taylor']"
"713",2524,0.307692307692308,"Tangled Up in Blue","Katie's Been Gone","Bob Dylan","['Bob Dylan']"
"714",2524,0.307692307692308,"Tangled Up in Blue","Katie's Been Gone","Bob Dylan","['Bob Dylan']"
"715",2533,0.480769230769231,"Roadrunner","Government Center","The Modern Lovers","['The Modern Lovers']"
"716",2535,0.409090909090909,"Help Me","A Strange Boy","Joni Mitchell","['Joni Mitchell']"
"717",2535,0.326923076923077,"Both Sides Now","A Strange Boy","Joni Mitchell","['Joni Mitchell']"
"718",2547,0.313725490196078,"Lets Get It On","Since I Had You","Marvin Gaye","['Marvin Gaye']"
"719",2547,0.313725490196078,"What's Going On","Since I Had You","Marvin Gaye","['Marvin Gaye']"
"720",2573,0.363636363636364,"My Sweet Lord","This Song - 2004 Mix","George Harrison","['George Harrison']"
"721",2577,0.403508771929825,"Roadrunner","Someone I Care About","The Modern Lovers","['The Modern Lovers']"
"722",2587,0.439024390243902,"Help Me","Black Crow","Joni Mitchell","['Joni Mitchell']"
"723",2587,0.404255319148936,"Both Sides Now","Black Crow","Joni Mitchell","['Joni Mitchell']"
"724",2590,0.36,"Help Me","Refuge of the Roads","Joni Mitchell","['Joni Mitchell']"
"725",2611,0.365079365079365,"Roadrunner","I Wanna Sleep In Your Arms","The Modern Lovers","['The Modern Lovers']"
"726",2641,0.553571428571429,"How Deep Is Your Love","How Deep Is Your Love - Serban Mix","Bee Gees","['Bee Gees']"
"727",2647,0.338235294117647,"For What Its Worth","Mr. Soul - 2017 Remaster","Buffalo Springfield","['Buffalo Springfield']"
"728",2647,0.338235294117647,"For What Its Worth","Mr. Soul - 2017 Remaster","Buffalo Springfield","['Buffalo Springfield']"
"729",2648,0.346938775510204,"Both Sides Now","Talk to Me","Joni Mitchell","['Joni Mitchell']"
"730",2648,0.552631578947368,"Help Me","Talk to Me","Joni Mitchell","['Joni Mitchell']"
"731",2652,0.380952380952381,"Surrender","He's a Whore","Cheap Trick","['Cheap Trick']"
"732",2653,0.350877192982456,"Alison","Welcome To The Working Week","Elvis Costello","['Elvis Costello']"
"733",2656,0.41025641025641,"Surrender","Big Eyes","Cheap Trick","['Cheap Trick']"
"734",2686,0.354166666666667,"Fire and Rain","There We Are","James Taylor","['James Taylor']"
"735",2687,0.37037037037037,"Running on Empty","The Only Child","Jackson Browne","['Jackson Browne']"
"736",2711,0.363636363636364,"(Dont Fear) the Reaper","Fireworks","Blue Öyster Cult","['Blue Öyster Cult']"
"737",2718,0.4,"I Feel Love","Love's Unkind","Donna Summer","['Donna Summer']"
"738",2719,0.390243902439024,"Surrender","Mandocello","Cheap Trick","['Cheap Trick']"
"739",2720,0.315068493150685,"For What Its Worth","I Am a Child - 2017 Remaster","Buffalo Springfield","['Buffalo Springfield']"
"740",2720,0.315068493150685,"For What Its Worth","I Am a Child - 2017 Remaster","Buffalo Springfield","['Buffalo Springfield']"
"741",2723,0.377777777777778,"Heroes","Neuköln - 2017 Remaster","David Bowie","['David Bowie']"
"742",2729,0.388235294117647,"(Whats So Funny About) Peace","Lip Service","Elvis Costello and the Attractions","['Elvis Costello & The Attractions']"
"743",2739,0.333333333333333,"Rocket Man","Part Time Love","Elton John","['Elton John']"
"744",2739,0.326086956521739,"Tiny Dancer","Part Time Love","Elton John","['Elton John']"
"745",2769,0.430232558139535,"I Shot the Sheriff","I Shot The Sheriff - Live At Ahoy Hallen/1978","Bob Marley and the Wailers","['Bob Marley & The Wailers']"
"746",2770,0.340659340659341,"(Whats So Funny About) Peace","Little Triggers","Elvis Costello and the Attractions","['Elvis Costello & The Attractions']"
"747",2775,0.351648351648352,"(Whats So Funny About) Peace","You Belong To Me","Elvis Costello and the Attractions","['Elvis Costello & The Attractions']"
"748",2786,0.425925925925926,"Da Ya Think Im Sexy?","Do You Think I'm Sexy?","Rod Stewart","['Ken Stewart']"
"749",2798,0.363636363636364,"Beast of Burden","Some Girls - Remastered","The Rolling Stones","['The Rolling Stones']"
"750",2798,0.333333333333333,"Gimme Shelter","Some Girls - Remastered","The Rolling Stones","['The Rolling Stones']"
"751",2798,0.338461538461538,"Ruby Tuesday","Some Girls - Remastered","The Rolling Stones","['The Rolling Stones']"
"752",2798,0.328358208955224,"Paint it Black","Some Girls - Remastered","The Rolling Stones","['The Rolling Stones']"
"753",2798,0.370967741935484,"Wild Horses","Some Girls - Remastered","The Rolling Stones","['The Rolling Stones']"
"754",2798,0.406779661016949,"Miss You","Some Girls - Remastered","The Rolling Stones","['The Rolling Stones']"
"755",2798,0.305555555555556,"Street Fighting Man","Some Girls - Remastered","The Rolling Stones","['The Rolling Stones']"
"756",2798,0.365079365079365,"Brown Sugar","Some Girls - Remastered","The Rolling Stones","['The Rolling Stones']"
"757",2815,0.4,"That Lady (Part 1 and 2)","Coolin' Me Out, Pts. 1 & 2","The Isley Brothers","['The Isley Brothers']"
"758",2815,0.39344262295082,"Its Your Thing","Coolin' Me Out, Pts. 1 & 2","The Isley Brothers","['The Isley Brothers']"
"759",2821,0.361702127659574,"Surrender","Stiff Competition","Cheap Trick","['Cheap Trick']"
"760",2846,0.357142857142857,"My Sweet Lord","Not Guilty - 2004 Mix","George Harrison","['George Harrison']"
"761",2856,0.305084745762712,"Heartbreaker","Carouselambra - 1993 Remaster","Led Zeppelin","['Led Zeppelin']"
"762",2880,0.390804597701149,"(Whats So Funny About) Peace","Senior Service","Elvis Costello and the Attractions","['Elvis Costello & The Attractions']"
"763",2891,0.339622641509434,"Heartbreaker","Hot Dog - 2012 Remaster","Led Zeppelin","['Led Zeppelin']"
"764",2891,0.307692307692308,"Ramble On","Hot Dog - 2012 Remaster","Led Zeppelin","['Led Zeppelin']"
"765",2891,0.333333333333333,"Black Dog","Hot Dog - 2012 Remaster","Led Zeppelin","['Led Zeppelin']"
"766",2895,0.363636363636364,"(Dont Fear) the Reaper","The Vigil","Blue Öyster Cult","['Blue Öyster Cult']"
"767",2902,0.384615384615385,"How Deep Is Your Love","How Deep Is Your Love - Supreme Beings Of Leisure Remix","Bee Gees","['Bee Gees']"
"768",2913,0.358974358974359,"Stayin Alive","Warm Ride","Bee Gees","['Bee Gees']"
"769",2921,0.316455696202532,"Born in the U.S.A.","Meet Me In The City - Studio Outtake - 1979","Bruce Springsteen","['Bruce Springsteen']"
"770",2929,0.333333333333333,"Ruby Tuesday","Indian Girl - Remastered","The Rolling Stones","['The Rolling Stones']"
"771",2929,0.354838709677419,"Miss You","Indian Girl - Remastered","The Rolling Stones","['The Rolling Stones']"
"772",2929,0.323529411764706,"Paint it Black","Indian Girl - Remastered","The Rolling Stones","['The Rolling Stones']"
"773",2929,0.328358208955224,"Gimme Shelter","Indian Girl - Remastered","The Rolling Stones","['The Rolling Stones']"
"774",2929,0.301369863013699,"Street Fighting Man","Indian Girl - Remastered","The Rolling Stones","['The Rolling Stones']"
"775",2929,0.34375,"Wild Horses","Indian Girl - Remastered","The Rolling Stones","['The Rolling Stones']"
"776",2929,0.318840579710145,"Beast of Burden","Indian Girl - Remastered","The Rolling Stones","['The Rolling Stones']"
"777",2929,0.338461538461538,"Brown Sugar","Indian Girl - Remastered","The Rolling Stones","['The Rolling Stones']"
"778",2934,0.348837209302326,"Imagine","I'm Losing You","John Lennon","['John Lennon']"
"779",2940,0.450704225352113,"Fortunate Son","Green River - Live","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"780",2940,0.470588235294118,"Proud Mary","Green River - Live","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"781",2940,0.415584415584416,"Wholl Stop the Rain","Green River - Live","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"782",2940,0.450704225352113,"Fortunate Son","Green River - Live","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"783",2940,0.438356164383562,"Bad Moon Rising","Green River - Live","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"784",2952,0.333333333333333,"(Whats So Funny About) Peace","High Fidelity","Elvis Costello and the Attractions","['Elvis Costello & The Attractions']"
"785",2978,0.354838709677419,"Wild Horses","Let Me Go - Remastered","The Rolling Stones","['The Rolling Stones']"
"786",2978,0.34375,"Ruby Tuesday","Let Me Go - Remastered","The Rolling Stones","['The Rolling Stones']"
"787",2978,0.338461538461538,"Gimme Shelter","Let Me Go - Remastered","The Rolling Stones","['The Rolling Stones']"
"788",2978,0.333333333333333,"Paint it Black","Let Me Go - Remastered","The Rolling Stones","['The Rolling Stones']"
"789",2978,0.349206349206349,"Brown Sugar","Let Me Go - Remastered","The Rolling Stones","['The Rolling Stones']"
"790",2978,0.309859154929577,"Street Fighting Man","Let Me Go - Remastered","The Rolling Stones","['The Rolling Stones']"
"791",2978,0.328358208955224,"Beast of Burden","Let Me Go - Remastered","The Rolling Stones","['The Rolling Stones']"
"792",2978,0.366666666666667,"Miss You","Let Me Go - Remastered","The Rolling Stones","['The Rolling Stones']"
"793",2996,0.457142857142857,"Fortunate Son","Proud Mary - Live","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"794",2996,0.622950819672131,"Proud Mary","Proud Mary - Live","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"795",2996,0.444444444444444,"Bad Moon Rising","Proud Mary - Live","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"796",2996,0.457142857142857,"Fortunate Son","Proud Mary - Live","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"797",2996,0.421052631578947,"Wholl Stop the Rain","Proud Mary - Live","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"798",3028,0.369565217391304,"Paranoid","E5150 - 2008 Remaster","Black Sabbath","['Black Sabbath']"
"799",3028,0.369565217391304,"Iron Man","E5150 - 2008 Remaster","Black Sabbath","['Black Sabbath']"
"800",3048,0.346666666666667,"I Love Rock N Roll","Love Is Pain","Joan Jett and the Blackhearts","['Joan Jett & The Blackhearts']"
"801",3064,0.327586206896552,"My Sweet Lord","Life Itself - 2004 Mix","George Harrison","['George Harrison']"
"802",3085,0.406779661016949,"I Want to Hold Your Hand","I Want to Hold Your Hand","The Beatles","['Lakeside']"
"803",3119,0.473684210526316,"Billie Jean","Billie Jean (Home Demo from 1981)","Michael Jackson","['Michael Jackson']"
"804",3119,0.355932203389831,"Beat It","Billie Jean (Home Demo from 1981)","Michael Jackson","['Michael Jackson']"
"805",3119,0.473684210526316,"Billie Jean","Billie Jean (Home Demo from 1981)","Michael Jackson","['Michael Jackson']"
"806",3125,0.320754716981132,"Sexual Healing","Turn on Some Music","Marvin Gaye","['Marvin Gaye']"
"807",3128,0.333333333333333,"Heartbreaker","Poor Tom - 2012 Remaster","Led Zeppelin","['Led Zeppelin']"
"808",3128,0.30188679245283,"Ramble On","Poor Tom - 2012 Remaster","Led Zeppelin","['Led Zeppelin']"
"809",3128,0.30188679245283,"Black Dog","Poor Tom - 2012 Remaster","Led Zeppelin","['Led Zeppelin']"
"810",3134,0.340659340659341,"(Whats So Funny About) Peace","Man Out Of Time","Elvis Costello and the Attractions","['Elvis Costello & The Attractions']"
"811",3150,0.348837209302326,"Super Freak","Money Talks","Rick James","['Rick James']"
"812",3154,0.351351351351351,"Bridge Over Troubled Water","Bridge Over Troubled Water","Simon and Garfunkel","['Willie Nelson']"
"813",3174,0.303571428571429,"Sexual Healing","Rockin' After Midnight","Marvin Gaye","['Marvin Gaye']"
"814",3175,0.317460317460317,"Whiter Shade of Pale","A Whiter Shade of Pale","Procol Harum","['Willie Nelson']"
"815",3175,0.317460317460317,"Whiter Shade of Pale","A Whiter Shade of Pale","Procol Harum","['Willie Nelson']"
"816",3180,0.428571428571429,"1999","1999 - 2019 Remaster","Prince","['Prince']"
"817",3210,0.321428571428571,"Heartbreaker","Ozone Baby - 2012 Remaster","Led Zeppelin","['Led Zeppelin']"
